Date,Sui_x,Solana_x,Ethereum_x,Polygon PoS_x,Avalanche C-Chain_x,Price,Open,High,Low,Vol.,Change %,Sui_y,Solana_y,Ethereum_y,Near_x,Aptos - Daily Active Addresses,Avalanche C-Chain - Daily Active Addresses,Bitcoin - Daily Active Addresses,BNB Chain - Daily Active Addresses,Cardano - Daily Active Addresses,Ethereum - Daily Active Addresses,Flow - Daily Active Addresses,Fuse - Daily Active Addresses,Gnosis Chain - Daily Active Addresses,Injective - Daily Active Addresses,Internet Computer - Daily Active Addresses,Multiversx - Daily Active Addresses,Near - Daily Active Addresses,Polkadot - Daily Active Addresses,Sei Network - Daily Active Addresses,Solana - Daily Active Addresses,Stellar - Daily Active Addresses,Sui - Daily Active Addresses,TON - Daily Active Addresses,Tron - Daily Active Addresses,Avalanche C-Chain_y,Ethereum_x.1,Near_y,Polygon PoS_y,Solana_x.1,Aptos_x,Avalanche C-Chain_x.1,Ethereum_y.1,Near_x.1,Sui_x.1,Polygon PoS_x.1,Solana_y.1,TON_x,Aptos_y,Avalanche C-Chain_y.1,Ethereum_x.2,Sui_y.1,Polygon PoS_y.1,Solana_x.2,TON_y,Aptos,Avalanche C-Chain,Ethereum_y.2,Near_y.1,Sui,Polygon PoS,Solana_y.2,TON,Arbitrum,Avalanche,Base,BNB Chain,Ethereum,Optimism,Solana,Tron,Tron.1
2017-12-21,0.0,0.0,109970.0,0.0,0.0,"2,687.75","2,681.50","2,696.00","2,680.75",853.75K,0.23%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,604750.8285714285,0.0,11709.685714285715,287945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.9714285714285,0.0,0.0,0.0,0.0,1237.4,0.0,0.0,0.0,0.0,0.0,756.560255271057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0969196689082,0.0,0.0,0.0,0.0,0.0,0.0,844.778411668908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2017-12-22,0.0,0.0,109970.0,0.0,0.0,"2,686.00","2,686.75","2,691.50","2,682.25",654.51K,-0.07%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,607920.9142857143,0.0,10668.342857142858,285336.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.342857142857,0.0,0.0,0.0,0.0,1235.2,0.0,0.0,0.0,0.0,0.0,758.2048937645999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.8935595585442,0.0,0.0,0.0,0.0,0.0,0.0,1126.371215558544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2017-12-25,0.0,0.0,109970.0,0.0,0.0,"2,688.25","2,687.25","2,689.50","2,687.00",,0.08%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,611091.0,0.0,9627.0,282727.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.714285714286,0.0,0.0,0.0,0.0,1233.0,0.0,0.0,0.0,0.0,0.0,759.8495322581427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.69019944818,0.0,0.0,0.0,0.0,0.0,0.0,1407.96401944818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2017-12-26,0.0,0.0,109970.0,0.0,0.0,"2,687.00","2,686.75","2,689.50","2,683.50",376.10K,-0.05%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,617600.9428571429,0.0,9176.771428571428,300367.6285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3993.8571428571427,0.0,0.0,0.0,0.0,1183.0,0.0,0.0,0.0,0.0,0.0,813.532748527257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.752159558544,0.0,0.0,0.0,0.0,0.0,0.0,1126.371215558544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2017-12-27,0.0,0.0,109970.0,0.0,0.0,"2,685.50","2,687.50","2,691.00","2,681.50",666.33K,-0.06%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,624110.8857142858,0.0,8726.542857142857,318007.68571428576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5175.0,0.0,0.0,0.0,0.0,1133.0,0.0,0.0,0.0,0.0,0.0,867.2159647963713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.814119668908,0.0,0.0,0.0,0.0,0.0,0.0,844.7784116689079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2017-12-28,0.0,0.0,109970.0,0.0,0.0,"2,685.75","2,684.00","2,689.00","2,683.00",535.62K,0.01%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,630620.8285714285,0.0,8276.314285714285,335647.74285714293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6356.142857142857,0.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,920.8991810654857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.876079779272,0.0,0.0,0.0,0.0,0.0,0.0,563.1856077792719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2017-12-29,0.0,0.0,109970.0,0.0,0.0,"2,676.00","2,684.75","2,698.25","2,667.75",1.09M,-0.36%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,637130.7714285714,0.0,7826.085714285715,353287.80000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7537.285714285714,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,0.0,0.0,974.5823973345999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.938039889636,0.0,0.0,0.0,0.0,0.0,0.0,281.5928038896359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,109970.0,0.0,0.0,"2,680.75","2,675.75","2,681.00","2,674.75",,0.18%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,643640.7142857143,0.0,7375.857142857143,370927.8571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8718.42857142857,0.0,0.0,0.0,0.0,983.0,0.0,0.0,0.0,0.0,0.0,1028.2656136037142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-02,0.0,0.0,109970.0,0.0,0.0,"2,822.50","2,828.75","2,837.25","2,809.50",1.65M,-0.12%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,654697.0,0.0,7897.200000000001,374749.2285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8418.171428571428,0.0,0.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,1090.9596090338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,109970.0,0.0,0.0,"2,678.25","2,718.25","2,731.00","2,658.50",2.82M,-1.34%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,665753.2857142857,0.0,8418.542857142858,378570.60000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8117.914285714285,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,0.0,0.0,1153.6536044638856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,109970.0,0.0,0.0,"2,652.25","2,646.25","2,658.00","2,623.25",1.32M,0.20%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,676809.5714285715,0.0,8939.885714285716,382391.9714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7817.657142857142,0.0,0.0,0.0,0.0,1238.0,0.0,0.0,0.0,0.0,0.0,1216.3475998939714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-06,0.0,0.0,109970.0,0.0,0.0,"2,733.75","2,707.50","2,737.00","2,706.00",1.24M,1.04%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,687865.8571428572,0.0,9461.228571428572,386213.3428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.4,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,0.0,0.0,0.0,1279.041595324057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,109970.0,0.0,0.0,"2,810.75","2,824.25","2,825.75","2,805.50",1.10M,-0.22%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,698922.1428571428,0.0,9982.57142857143,390034.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7217.142857142857,0.0,0.0,0.0,0.0,1408.0,0.0,0.0,0.0,0.0,0.0,1341.7355907541428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-10,0.0,0.0,109970.0,0.0,0.0,"2,930.00","2,922.50","2,942.00","2,922.50",1.24M,0.38%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,694311.8214285714,0.0,9945.857142857143,392350.3928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7368.107142857143,0.0,0.0,0.0,0.0,1491.75,0.0,0.0,0.0,0.0,0.0,1270.6186243343927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,109970.0,0.0,0.0,"2,738.00","2,706.00","2,741.25","2,705.50",1.82M,1.00%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,689701.5,0.0,9909.142857142859,394666.0714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7519.071428571428,0.0,0.0,0.0,0.0,1575.5,0.0,0.0,0.0,0.0,0.0,1199.5016579146427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-14,0.0,0.0,109970.0,0.0,0.0,"2,795.50","2,789.75","2,795.50","2,789.75",,0.24%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,685091.1785714286,0.0,9872.428571428572,396981.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7670.035714285714,0.0,0.0,0.0,0.0,1659.25,0.0,0.0,0.0,0.0,0.0,1128.3846914948929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-15,0.0,0.0,109970.0,0.0,0.0,"2,793.75","2,795.50","2,797.00","2,791.00",,-0.06%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,680480.8571428572,0.0,9835.714285714286,399297.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7821.0,0.0,0.0,0.0,0.0,1743.0,0.0,0.0,0.0,0.0,0.0,1057.2677250751428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109970.0,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,6109970.0,0.0,0.0,"2,782.50","2,789.75","2,808.50","2,769.25",1.98M,-0.40%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,661282.9142857143,0.0,9351.628571428571,373570.22857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329.171428571429,0.0,0.0,0.0,0.0,1761.6,0.0,0.0,0.0,0.0,0.0,1064.654177263857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34616824.875076026,0.0,0.0,0.0,0.0,0.0,0.0,16199616.063488549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6109970.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,12109970.0,0.0,0.0,"2,803.75","2,782.75","2,809.50","2,779.00",1.54M,0.76%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,642084.9714285714,0.0,8867.542857142858,347843.02857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837.342857142858,0.0,0.0,0.0,0.0,1780.2,0.0,0.0,0.0,0.0,0.0,1072.0406294525715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69233649.75015205,0.0,0.0,0.0,0.0,0.0,0.0,32399232.126977097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12109970.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,18109970.0,0.0,0.0,"2,796.25","2,803.25","2,808.00","2,793.75",1.35M,-0.27%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,622887.0285714286,0.0,8383.457142857143,322115.82857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6345.5142857142855,0.0,0.0,0.0,0.0,1798.8,0.0,0.0,0.0,0.0,0.0,1079.4270816412857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103850474.62522808,0.0,0.0,0.0,0.0,0.0,0.0,48598848.190465644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18109970.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,24109970.0,0.0,0.0,"2,811.00","2,797.00","2,815.00","2,791.75",1.36M,0.53%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,603689.0857142857,0.0,7899.371428571429,296388.6285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853.685714285714,0.0,0.0,0.0,0.0,1817.4,0.0,0.0,0.0,0.0,0.0,1086.81353383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138467299.5003041,0.0,0.0,0.0,0.0,0.0,0.0,64798464.253954194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24109970.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,30109970.0,0.0,0.0,"2,835.25","2,804.00","2,838.25","2,802.00",1.18M,0.86%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,584491.1428571428,0.0,7415.285714285715,270661.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.857142857143,0.0,0.0,0.0,0.0,1836.0,0.0,0.0,0.0,0.0,0.0,1094.1999860187143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173084124.37538013,0.0,0.0,0.0,0.0,0.0,0.0,80998080.31744274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30109970.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,36109970.004,0.0,0.0,"2,839.50","2,835.25","2,844.75","2,828.75",1.28M,0.15%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,571260.3428571429,0.0,7428.971428571429,271521.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5192.057142857143,0.0,0.0,0.0,0.0,1871.0,0.0,0.0,0.0,0.0,0.0,1076.4669456557428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153221228.1008787,0.0,0.0,0.0,0.0,0.0,0.0,76235386.59786186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36109970.004,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,42109970.008,0.0,0.0,"2,841.00","2,837.00","2,855.25","2,825.50",1.89M,0.05%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,558029.5428571429,0.0,7442.657142857143,272381.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022.257142857143,0.0,0.0,0.0,0.0,1906.0,0.0,0.0,0.0,0.0,0.0,1058.7339052927714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133358331.82637724,0.0,0.0,0.0,0.0,0.0,0.0,71472692.87828095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42109970.008,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,48109970.012,0.0,0.0,"2,841.25","2,840.00","2,853.75","2,830.75",1.44M,0.01%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,544798.7428571428,0.0,7456.342857142857,273241.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4852.4571428571435,0.0,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,1041.0008649298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113495435.55187581,0.0,0.0,0.0,0.0,0.0,0.0,66709999.158700064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48109970.012,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,54109970.016,0.0,0.0,"2,874.50","2,842.25","2,876.00","2,841.25",1.29M,1.17%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,531567.9428571429,0.0,7470.028571428571,274101.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4682.657142857143,0.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,0.0,0.0,1023.2678245668285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93632539.27737437,0.0,0.0,0.0,0.0,0.0,0.0,61947305.43911917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54109970.016,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,60109970.02,0.0,0.0,"2,853.50","2,874.25","2,878.50","2,851.50",1.40M,-0.73%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,518337.1428571429,0.0,7483.714285714285,274961.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512.857142857143,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,1005.534784203857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73769643.00287293,0.0,0.0,0.0,0.0,0.0,0.0,57184611.71953827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,60109970.02,0.0,0.0,"2,824.50","2,853.25","2,858.00","2,818.50",2.13M,-1.02%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,528459.7142857143,0.0,8008.734693877551,269913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.755102040816,0.0,0.0,0.0,0.0,2075.285714285714,0.0,0.0,0.0,0.0,0.0,975.6161452529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66528636.181806155,0.0,0.0,0.0,0.0,0.0,0.0,52054639.69432834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,60109970.02,0.0,0.0,"2,825.75","2,823.25","2,839.75","2,813.00",1.84M,0.04%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,538582.2857142857,0.0,8533.755102040815,264864.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128.65306122449,0.0,0.0,0.0,0.0,2139.5714285714284,0.0,0.0,0.0,0.0,0.0,945.6975063021428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59287629.36073939,0.0,0.0,0.0,0.0,0.0,0.0,46924667.669118404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,60109970.02,0.0,0.0,"2,693.00","2,675.25","2,696.00","2,674.50",996.27K,0.46%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,548704.8571428572,0.0,9058.775510204081,259816.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.5510204081634,0.0,0.0,0.0,0.0,2203.857142857143,0.0,0.0,0.0,0.0,0.0,915.7788673512857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52046622.53967261,0.0,0.0,0.0,0.0,0.0,0.0,41794695.64390847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-02-02,0.0,0.0,60109970.02,0.0,0.0,"2,756.75","2,826.50","2,831.00","2,755.25",2.53M,-2.33%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,558827.4285714286,0.0,9583.795918367347,254767.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744.448979591837,0.0,0.0,0.0,0.0,2268.1428571428573,0.0,0.0,0.0,0.0,0.0,885.8602284004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44805615.718605846,0.0,0.0,0.0,0.0,0.0,0.0,36664723.61869854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-02-03,0.0,0.0,60109970.02,0.0,0.0,"2,690.25","2,678.75","2,696.00","2,647.00",2.17M,0.45%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,568950.0,0.0,10108.816326530612,249719.28571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552.3469387755104,0.0,0.0,0.0,0.0,2332.4285714285716,0.0,0.0,0.0,0.0,0.0,855.9415894495714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37564608.89753907,0.0,0.0,0.0,0.0,0.0,0.0,31534751.593488604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.0,60109970.02,0.0,0.0,"2,575.00","2,635.00","2,641.50","2,552.00",2.40M,-2.57%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,579072.5714285714,0.0,10633.836734693878,244670.8571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.2448979591836,0.0,0.0,0.0,0.0,2396.714285714286,0.0,0.0,0.0,0.0,0.0,826.0229504987143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30323602.076472297,0.0,0.0,0.0,0.0,0.0,0.0,26404779.56827867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,60109970.02,0.0,0.0,"2,627.50","2,655.50","2,658.50","2,624.25",1.43M,-0.93%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,589195.1428571428,0.0,11158.857142857143,239622.42857142852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.1428571428573,0.0,0.0,0.0,0.0,2461.0,0.0,0.0,0.0,0.0,0.0,796.1043115478572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23082595.25540553,0.0,0.0,0.0,0.0,0.0,0.0,21274807.54306874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.02,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,60109970.01833334,0.0,0.0,"2,727.25","2,721.00","2,728.50","2,698.50",1.21M,0.21%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,591548.3571428572,0.0,10275.928571428572,235145.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278.1428571428573,0.0,0.0,0.0,0.0,2460.5,0.0,0.0,0.0,0.0,0.0,814.7046235766429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20746813.061552968,0.0,0.0,0.0,0.0,0.0,0.0,19170983.372954775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.01833334,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,60109970.016666666,0.0,0.0,"2,828.50","2,814.00","2,831.25","2,791.00",1.24M,0.63%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,593901.5714285714,0.0,9393.0,230668.23809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.1428571428573,0.0,0.0,0.0,0.0,2460.0,0.0,0.0,0.0,0.0,0.0,833.3049356054286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18411030.86770041,0.0,0.0,0.0,0.0,0.0,0.0,17067159.202840813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.016666666,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,60109970.015,0.0,0.0,"2,906.50","2,906.75","2,907.00","2,904.75",,0.16%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,596254.7857142857,0.0,8510.07142857143,226191.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498.142857142857,0.0,0.0,0.0,0.0,2459.5,0.0,0.0,0.0,0.0,0.0,851.9052476342142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16075248.673847847,0.0,0.0,0.0,0.0,0.0,0.0,14963335.032726847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.015,0.0,0.0,0.0,0.0
2018-02-10,0.0,0.0,60109970.013333336,0.0,0.0,"2,928.50","2,929.25","2,936.00","2,917.50",1.13M,-0.05%,0.0,0.0,0.0,2.0756997761124825,0.0,0.0,598608.0,0.0,7627.142857142857,221714.04761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608.142857142857,0.0,0.0,0.0,0.0,2459.0,0.0,0.0,0.0,0.0,0.0,870.505559663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13739466.479995286,0.0,0.0,0.0,0.0,0.0,0.0,12859510.862612883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60109970.013333336,0.0,0.0,0.0,0.0
